Temperature,Date,Country
79,5/1/2011,Liberia
78,6/1/2011,Liberia
76,7/1/2011,Liberia
75,8/1/2011,Liberia
77,9/1/2011,Liberia
78,10/1/2011,Liberia
79,11/1/2011,Liberia
78,12/1/2011,Liberia
78,1/1/2012,Liberia
78,2/1/2012,Liberia
80,3/1/2012,Liberia
80,4/1/2012,Liberia
78,5/1/2012,Liberia
78,6/1/2012,Liberia
75,7/1/2012,Liberia
75,8/1/2012,Liberia
77,9/1/2012,Liberia
78,10/1/2012,Liberia
79,11/1/2012,Liberia
77,12/1/2012,Liberia
77,1/1/2013,Liberia
81,2/1/2013,Liberia
81,3/1/2013,Liberia
80,4/1/2013,Liberia
79,5/1/2013,Liberia
78,6/1/2013,Liberia
76,7/1/2013,Liberia
75,8/1/2013,Liberia
77,9/1/2013,Liberia
78,10/1/2013,Liberia
78,11/1/2013,Liberia
77,12/1/2013,Liberia
78,1/1/2014,Liberia
79,2/1/2014,Liberia
80,3/1/2014,Liberia
80,4/1/2014,Liberia
79,5/1/2014,Liberia
78,6/1/2014,Liberia
77,7/1/2014,Liberia
75,8/1/2014,Liberia
77,9/1/2014,Liberia
78,10/1/2014,Liberia
79,11/1/2014,Liberia
78,12/1/2014,Liberia
77,1/1/2015,Liberia
79,2/1/2015,Liberia
80,3/1/2015,Liberia
80,4/1/2015,Liberia
80,5/1/2015,Liberia
78,6/1/2015,Liberia
77,7/1/2015,Liberia
76,8/1/2015,Liberia
78,9/1/2015,Liberia
79,10/1/2015,Liberia
79,11/1/2015,Liberia
77,12/1/2015,Liberia
54,1/1/1991,Libyan Arab Jamahiriya
59,2/1/1991,Libyan Arab Jamahiriya
67,3/1/1991,Libyan Arab Jamahiriya
73,4/1/1991,Libyan Arab Jamahiriya
79,5/1/1991,Libyan Arab Jamahiriya
86,6/1/1991,Libyan Arab Jamahiriya
84,7/1/1991,Libyan Arab Jamahiriya
85,8/1/1991,Libyan Arab Jamahiriya
82,9/1/1991,Libyan Arab Jamahiriya
77,10/1/1991,Libyan Arab Jamahiriya
64,11/1/1991,Libyan Arab Jamahiriya
56,12/1/1991,Libyan Arab Jamahiriya
53,1/1/1992,Libyan Arab Jamahiriya
55,2/1/1992,Libyan Arab Jamahiriya
63,3/1/1992,Libyan Arab Jamahiriya
68,4/1/1992,Libyan Arab Jamahiriya
78,5/1/1992,Libyan Arab Jamahiriya
86,6/1/1992,Libyan Arab Jamahiriya
85,7/1/1992,Libyan Arab Jamahiriya
84,8/1/1992,Libyan Arab Jamahiriya
80,9/1/1992,Libyan Arab Jamahiriya
77,10/1/1992,Libyan Arab Jamahiriya
64,11/1/1992,Libyan Arab Jamahiriya
55,12/1/1992,Libyan Arab Jamahiriya
52,1/1/1993,Libyan Arab Jamahiriya
56,2/1/1993,Libyan Arab Jamahiriya
63,3/1/1993,Libyan Arab Jamahiriya
72,4/1/1993,Libyan Arab Jamahiriya
79,5/1/1993,Libyan Arab Jamahiriya
86,6/1/1993,Libyan Arab Jamahiriya
85,7/1/1993,Libyan Arab Jamahiriya
85,8/1/1993,Libyan Arab Jamahiriya
84,9/1/1993,Libyan Arab Jamahiriya
77,10/1/1993,Libyan Arab Jamahiriya
69,11/1/1993,Libyan Arab Jamahiriya
57,12/1/1993,Libyan Arab Jamahiriya
56,1/1/1994,Libyan Arab Jamahiriya
58,2/1/1994,Libyan Arab Jamahiriya
65,3/1/1994,Libyan Arab Jamahiriya
72,4/1/1994,Libyan Arab Jamahiriya
81,5/1/1994,Libyan Arab Jamahiriya
83,6/1/1994,Libyan Arab Jamahiriya
85,7/1/1994,Libyan Arab Jamahiriya
86,8/1/1994,Libyan Arab Jamahiriya
83,9/1/1994,Libyan Arab Jamahiriya
76,10/1/1994,Libyan Arab Jamahiriya
64,11/1/1994,Libyan Arab Jamahiriya
55,12/1/1994,Libyan Arab Jamahiriya
52,1/1/1995,Libyan Arab Jamahiriya
59,2/1/1995,Libyan Arab Jamahiriya
65,3/1/1995,Libyan Arab Jamahiriya
70,4/1/1995,Libyan Arab Jamahiriya
79,5/1/1995,Libyan Arab Jamahiriya
89,6/1/1995,Libyan Arab Jamahiriya
87,7/1/1995,Libyan Arab Jamahiriya
89,8/1/1995,Libyan Arab Jamahiriya
86,9/1/1995,Libyan Arab Jamahiriya
74,10/1/1995,Libyan Arab Jamahiriya
62,11/1/1995,Libyan Arab Jamahiriya
59,12/1/1995,Libyan Arab Jamahiriya
58,1/1/1996,Libyan Arab Jamahiriya
60,2/1/1996,Libyan Arab Jamahiriya
65,3/1/1996,Libyan Arab Jamahiriya
70,4/1/1996,Libyan Arab Jamahiriya
83,5/1/1996,Libyan Arab Jamahiriya
83,6/1/1996,Libyan Arab Jamahiriya
85,7/1/1996,Libyan Arab Jamahiriya
87,8/1/1996,Libyan Arab Jamahiriya
87,9/1/1996,Libyan Arab Jamahiriya
73,10/1/1996,Libyan Arab Jamahiriya
64,11/1/1996,Libyan Arab Jamahiriya
58,12/1/1996,Libyan Arab Jamahiriya
57,1/1/1997,Libyan Arab Jamahiriya
56,2/1/1997,Libyan Arab Jamahiriya
61,3/1/1997,Libyan Arab Jamahiriya
70,4/1/1997,Libyan Arab Jamahiriya
81,5/1/1997,Libyan Arab Jamahiriya
89,6/1/1997,Libyan Arab Jamahiriya
88,7/1/1997,Libyan Arab Jamahiriya
87,8/1/1997,Libyan Arab Jamahiriya
83,9/1/1997,Libyan Arab Jamahiriya
76,10/1/1997,Libyan Arab Jamahiriya
66,11/1/1997,Libyan Arab Jamahiriya
57,12/1/1997,Libyan Arab Jamahiriya
56,1/1/1998,Libyan Arab Jamahiriya
60,2/1/1998,Libyan Arab Jamahiriya
61,3/1/1998,Libyan Arab Jamahiriya
77,4/1/1998,Libyan Arab Jamahiriya
83,5/1/1998,Libyan Arab Jamahiriya
85,6/1/1998,Libyan Arab Jamahiriya
87,7/1/1998,Libyan Arab Jamahiriya
88,8/1/1998,Libyan Arab Jamahiriya
86,9/1/1998,Libyan Arab Jamahiriya
77,10/1/1998,Libyan Arab Jamahiriya
64,11/1/1998,Libyan Arab Jamahiriya
56,12/1/1998,Libyan Arab Jamahiriya
56,1/1/1999,Libyan Arab Jamahiriya
59,2/1/1999,Libyan Arab Jamahiriya
66,3/1/1999,Libyan Arab Jamahiriya
73,4/1/1999,Libyan Arab Jamahiriya
82,5/1/1999,Libyan Arab Jamahiriya
87,6/1/1999,Libyan Arab Jamahiriya
87,7/1/1999,Libyan Arab Jamahiriya
89,8/1/1999,Libyan Arab Jamahiriya
86,9/1/1999,Libyan Arab Jamahiriya
77,10/1/1999,Libyan Arab Jamahiriya
67,11/1/1999,Libyan Arab Jamahiriya
57,12/1/1999,Libyan Arab Jamahiriya
54,1/1/2000,Libyan Arab Jamahiriya
56,2/1/2000,Libyan Arab Jamahiriya
64,3/1/2000,Libyan Arab Jamahiriya
75,4/1/2000,Libyan Arab Jamahiriya
82,5/1/2000,Libyan Arab Jamahiriya
82,6/1/2000,Libyan Arab Jamahiriya
86,7/1/2000,Libyan Arab Jamahiriya
85,8/1/2000,Libyan Arab Jamahiriya
83,9/1/2000,Libyan Arab Jamahiriya
75,10/1/2000,Libyan Arab Jamahiriya
66,11/1/2000,Libyan Arab Jamahiriya
58,12/1/2000,Libyan Arab Jamahiriya
56,1/1/2001,Libyan Arab Jamahiriya
57,2/1/2001,Libyan Arab Jamahiriya
69,3/1/2001,Libyan Arab Jamahiriya
73,4/1/2001,Libyan Arab Jamahiriya
82,5/1/2001,Libyan Arab Jamahiriya
84,6/1/2001,Libyan Arab Jamahiriya
87,7/1/2001,Libyan Arab Jamahiriya
87,8/1/2001,Libyan Arab Jamahiriya
87,9/1/2001,Libyan Arab Jamahiriya
75,10/1/2001,Libyan Arab Jamahiriya
67,11/1/2001,Libyan Arab Jamahiriya
58,12/1/2001,Libyan Arab Jamahiriya
53,1/1/2002,Libyan Arab Jamahiriya
59,2/1/2002,Libyan Arab Jamahiriya
67,3/1/2002,Libyan Arab Jamahiriya
73,4/1/2002,Libyan Arab Jamahiriya
82,5/1/2002,Libyan Arab Jamahiriya
83,6/1/2002,Libyan Arab Jamahiriya
91,7/1/2002,Libyan Arab Jamahiriya
89,8/1/2002,Libyan Arab Jamahiriya
86,9/1/2002,Libyan Arab Jamahiriya
74,10/1/2002,Libyan Arab Jamahiriya
65,11/1/2002,Libyan Arab Jamahiriya
58,12/1/2002,Libyan Arab Jamahiriya
57,1/1/2003,Libyan Arab Jamahiriya
57,2/1/2003,Libyan Arab Jamahiriya
61,3/1/2003,Libyan Arab Jamahiriya
73,4/1/2003,Libyan Arab Jamahiriya
81,5/1/2003,Libyan Arab Jamahiriya
86,6/1/2003,Libyan Arab Jamahiriya
89,7/1/2003,Libyan Arab Jamahiriya
87,8/1/2003,Libyan Arab Jamahiriya
84,9/1/2003,Libyan Arab Jamahiriya
79,10/1/2003,Libyan Arab Jamahiriya
67,11/1/2003,Libyan Arab Jamahiriya
57,12/1/2003,Libyan Arab Jamahiriya
56,1/1/2004,Libyan Arab Jamahiriya
60,2/1/2004,Libyan Arab Jamahiriya
66,3/1/2004,Libyan Arab Jamahiriya
73,4/1/2004,Libyan Arab Jamahiriya
83,5/1/2004,Libyan Arab Jamahiriya
85,6/1/2004,Libyan Arab Jamahiriya
87,7/1/2004,Libyan Arab Jamahiriya
87,8/1/2004,Libyan Arab Jamahiriya
81,9/1/2004,Libyan Arab Jamahiriya
76,10/1/2004,Libyan Arab Jamahiriya
66,11/1/2004,Libyan Arab Jamahiriya
59,12/1/2004,Libyan Arab Jamahiriya
54,1/1/2005,Libyan Arab Jamahiriya
59,2/1/2005,Libyan Arab Jamahiriya
67,3/1/2005,Libyan Arab Jamahiriya
71,4/1/2005,Libyan Arab Jamahiriya
80,5/1/2005,Libyan Arab Jamahiriya
85,6/1/2005,Libyan Arab Jamahiriya
88,7/1/2005,Libyan Arab Jamahiriya
88,8/1/2005,Libyan Arab Jamahiriya
85,9/1/2005,Libyan Arab Jamahiriya
77,10/1/2005,Libyan Arab Jamahiriya
66,11/1/2005,Libyan Arab Jamahiriya
59,12/1/2005,Libyan Arab Jamahiriya
55,1/1/2006,Libyan Arab Jamahiriya
61,2/1/2006,Libyan Arab Jamahiriya
66,3/1/2006,Libyan Arab Jamahiriya
73,4/1/2006,Libyan Arab Jamahiriya
81,5/1/2006,Libyan Arab Jamahiriya
85,6/1/2006,Libyan Arab Jamahiriya
86,7/1/2006,Libyan Arab Jamahiriya
89,8/1/2006,Libyan Arab Jamahiriya
84,9/1/2006,Libyan Arab Jamahiriya
75,10/1/2006,Libyan Arab Jamahiriya
62,11/1/2006,Libyan Arab Jamahiriya
56,12/1/2006,Libyan Arab Jamahiriya
56,1/1/2007,Libyan Arab Jamahiriya
60,2/1/2007,Libyan Arab Jamahiriya
65,3/1/2007,Libyan Arab Jamahiriya
74,4/1/2007,Libyan Arab Jamahiriya
81,5/1/2007,Libyan Arab Jamahiriya
87,6/1/2007,Libyan Arab Jamahiriya
87,7/1/2007,Libyan Arab Jamahiriya
87,8/1/2007,Libyan Arab Jamahiriya
82,9/1/2007,Libyan Arab Jamahiriya
76,10/1/2007,Libyan Arab Jamahiriya
66,11/1/2007,Libyan Arab Jamahiriya
56,12/1/2007,Libyan Arab Jamahiriya
53,1/1/2008,Libyan Arab Jamahiriya
55,2/1/2008,Libyan Arab Jamahiriya
67,3/1/2008,Libyan Arab Jamahiriya
73,4/1/2008,Libyan Arab Jamahiriya
83,5/1/2008,Libyan Arab Jamahiriya
87,6/1/2008,Libyan Arab Jamahiriya
88,7/1/2008,Libyan Arab Jamahiriya
86,8/1/2008,Libyan Arab Jamahiriya
85,9/1/2008,Libyan Arab Jamahiriya
76,10/1/2008,Libyan Arab Jamahiriya
67,11/1/2008,Libyan Arab Jamahiriya
59,12/1/2008,Libyan Arab Jamahiriya
59,1/1/2009,Libyan Arab Jamahiriya
60,2/1/2009,Libyan Arab Jamahiriya
65,3/1/2009,Libyan Arab Jamahiriya
74,4/1/2009,Libyan Arab Jamahiriya
79,5/1/2009,Libyan Arab Jamahiriya
86,6/1/2009,Libyan Arab Jamahiriya
88,7/1/2009,Libyan Arab Jamahiriya
86,8/1/2009,Libyan Arab Jamahiriya
85,9/1/2009,Libyan Arab Jamahiriya
76,10/1/2009,Libyan Arab Jamahiriya
64,11/1/2009,Libyan Arab Jamahiriya
60,12/1/2009,Libyan Arab Jamahiriya
59,1/1/2010,Libyan Arab Jamahiriya
64,2/1/2010,Libyan Arab Jamahiriya
69,3/1/2010,Libyan Arab Jamahiriya
76,4/1/2010,Libyan Arab Jamahiriya
82,5/1/2010,Libyan Arab Jamahiriya
88,6/1/2010,Libyan Arab Jamahiriya
88,7/1/2010,Libyan Arab Jamahiriya
87,8/1/2010,Libyan Arab Jamahiriya
85,9/1/2010,Libyan Arab Jamahiriya
78,10/1/2010,Libyan Arab Jamahiriya
69,11/1/2010,Libyan Arab Jamahiriya
60,12/1/2010,Libyan Arab Jamahiriya
57,1/1/2011,Libyan Arab Jamahiriya
61,2/1/2011,Libyan Arab Jamahiriya
64,3/1/2011,Libyan Arab Jamahiriya
73,4/1/2011,Libyan Arab Jamahiriya
80,5/1/2011,Libyan Arab Jamahiriya
86,6/1/2011,Libyan Arab Jamahiriya
87,7/1/2011,Libyan Arab Jamahiriya
86,8/1/2011,Libyan Arab Jamahiriya
83,9/1/2011,Libyan Arab Jamahiriya
74,10/1/2011,Libyan Arab Jamahiriya
63,11/1/2011,Libyan Arab Jamahiriya
56,12/1/2011,Libyan Arab Jamahiriya
54,1/1/2012,Libyan Arab Jamahiriya
57,2/1/2012,Libyan Arab Jamahiriya
63,3/1/2012,Libyan Arab Jamahiriya
76,4/1/2012,Libyan Arab Jamahiriya
82,5/1/2012,Libyan Arab Jamahiriya
87,6/1/2012,Libyan Arab Jamahiriya
87,7/1/2012,Libyan Arab Jamahiriya
87,8/1/2012,Libyan Arab Jamahiriya
83,9/1/2012,Libyan Arab Jamahiriya
78,10/1/2012,Libyan Arab Jamahiriya
68,11/1/2012,Libyan Arab Jamahiriya
57,12/1/2012,Libyan Arab Jamahiriya
56,1/1/2013,Libyan Arab Jamahiriya
59,2/1/2013,Libyan Arab Jamahiriya
70,3/1/2013,Libyan Arab Jamahiriya
73,4/1/2013,Libyan Arab Jamahiriya
85,5/1/2013,Libyan Arab Jamahiriya
85,6/1/2013,Libyan Arab Jamahiriya
86,7/1/2013,Libyan Arab Jamahiriya
86,8/1/2013,Libyan Arab Jamahiriya
84,9/1/2013,Libyan Arab Jamahiriya
73,10/1/2013,Libyan Arab Jamahiriya
66,11/1/2013,Libyan Arab Jamahiriya
57,12/1/2013,Libyan Arab Jamahiriya
57,1/1/2014,Libyan Arab Jamahiriya
60,2/1/2014,Libyan Arab Jamahiriya
65,3/1/2014,Libyan Arab Jamahiriya
75,4/1/2014,Libyan Arab Jamahiriya
81,5/1/2014,Libyan Arab Jamahiriya
87,6/1/2014,Libyan Arab Jamahiriya
87,7/1/2014,Libyan Arab Jamahiriya
86,8/1/2014,Libyan Arab Jamahiriya
84,9/1/2014,Libyan Arab Jamahiriya
75,10/1/2014,Libyan Arab Jamahiriya
67,11/1/2014,Libyan Arab Jamahiriya
57,12/1/2014,Libyan Arab Jamahiriya
55,1/1/2015,Libyan Arab Jamahiriya
58,2/1/2015,Libyan Arab Jamahiriya
66,3/1/2015,Libyan Arab Jamahiriya
70,4/1/2015,Libyan Arab Jamahiriya
81,5/1/2015,Libyan Arab Jamahiriya
86,6/1/2015,Libyan Arab Jamahiriya
88,7/1/2015,Libyan Arab Jamahiriya
87,8/1/2015,Libyan Arab Jamahiriya
83,9/1/2015,Libyan Arab Jamahiriya
78,10/1/2015,Libyan Arab Jamahiriya
65,11/1/2015,Libyan Arab Jamahiriya
55,12/1/2015,Libyan Arab Jamahiriya
78,1/1/1991,Sri Lanka
79,2/1/1991,Sri Lanka
81,3/1/1991,Sri Lanka
83,4/1/1991,Sri Lanka
84,5/1/1991,Sri Lanka
82,6/1/1991,Sri Lanka
82,7/1/1991,Sri Lanka
82,8/1/1991,Sri Lanka
82,9/1/1991,Sri Lanka
80,10/1/1991,Sri Lanka
79,11/1/1991,Sri Lanka
78,12/1/1991,Sri Lanka
78,1/1/1992,Sri Lanka
79,2/1/1992,Sri Lanka
80,3/1/1992,Sri Lanka
83,4/1/1992,Sri Lanka
83,5/1/1992,Sri Lanka
82,6/1/1992,Sri Lanka
81,7/1/1992,Sri Lanka
82,8/1/1992,Sri Lanka
81,9/1/1992,Sri Lanka
80,10/1/1992,Sri Lanka
78,11/1/1992,Sri Lanka
77,12/1/1992,Sri Lanka
77,1/1/1993,Sri Lanka
79,2/1/1993,Sri Lanka
81,3/1/1993,Sri Lanka
82,4/1/1993,Sri Lanka
83,5/1/1993,Sri Lanka
82,6/1/1993,Sri Lanka
81,7/1/1993,Sri Lanka
80,8/1/1993,Sri Lanka
82,9/1/1993,Sri Lanka
80,10/1/1993,Sri Lanka
78,11/1/1993,Sri Lanka
77,12/1/1993,Sri Lanka
78,1/1/1994,Sri Lanka
79,2/1/1994,Sri Lanka
81,3/1/1994,Sri Lanka
82,4/1/1994,Sri Lanka
83,5/1/1994,Sri Lanka
82,6/1/1994,Sri Lanka
82,7/1/1994,Sri Lanka
81,8/1/1994,Sri Lanka
81,9/1/1994,Sri Lanka
79,10/1/1994,Sri Lanka
78,11/1/1994,Sri Lanka
79,12/1/1994,Sri Lanka
78,1/1/1995,Sri Lanka
79,2/1/1995,Sri Lanka
82,3/1/1995,Sri Lanka
82,4/1/1995,Sri Lanka
83,5/1/1995,Sri Lanka
82,6/1/1995,Sri Lanka
83,7/1/1995,Sri Lanka
82,8/1/1995,Sri Lanka
82,9/1/1995,Sri Lanka
81,10/1/1995,Sri Lanka
80,11/1/1995,Sri Lanka
79,12/1/1995,Sri Lanka
78,1/1/1996,Sri Lanka
80,2/1/1996,Sri Lanka
82,3/1/1996,Sri Lanka
82,4/1/1996,Sri Lanka
84,5/1/1996,Sri Lanka
81,6/1/1996,Sri Lanka
82,7/1/1996,Sri Lanka
82,8/1/1996,Sri Lanka
81,9/1/1996,Sri Lanka
80,10/1/1996,Sri Lanka
79,11/1/1996,Sri Lanka
78,12/1/1996,Sri Lanka
78,1/1/1997,Sri Lanka
79,2/1/1997,Sri Lanka
81,3/1/1997,Sri Lanka
82,4/1/1997,Sri Lanka
83,5/1/1997,Sri Lanka
83,6/1/1997,Sri Lanka
83,7/1/1997,Sri Lanka
83,8/1/1997,Sri Lanka
81,9/1/1997,Sri Lanka
80,10/1/1997,Sri Lanka
79,11/1/1997,Sri Lanka
79,12/1/1997,Sri Lanka
79,1/1/1998,Sri Lanka
82,2/1/1998,Sri Lanka
83,3/1/1998,Sri Lanka
85,4/1/1998,Sri Lanka
84,5/1/1998,Sri Lanka
83,6/1/1998,Sri Lanka
82,7/1/1998,Sri Lanka
82,8/1/1998,Sri Lanka
82,9/1/1998,Sri Lanka
82,10/1/1998,Sri Lanka
80,11/1/1998,Sri Lanka
78,12/1/1998,Sri Lanka
77,1/1/1999,Sri Lanka
80,2/1/1999,Sri Lanka
82,3/1/1999,Sri Lanka
82,4/1/1999,Sri Lanka
82,5/1/1999,Sri Lanka
81,6/1/1999,Sri Lanka
82,7/1/1999,Sri Lanka
82,8/1/1999,Sri Lanka
82,9/1/1999,Sri Lanka
80,10/1/1999,Sri Lanka
79,11/1/1999,Sri Lanka
78,12/1/1999,Sri Lanka
78,1/1/2000,Sri Lanka
79,2/1/2000,Sri Lanka
81,3/1/2000,Sri Lanka
83,4/1/2000,Sri Lanka
84,5/1/2000,Sri Lanka
82,6/1/2000,Sri Lanka
82,7/1/2000,Sri Lanka
81,8/1/2000,Sri Lanka
81,9/1/2000,Sri Lanka
81,10/1/2000,Sri Lanka
79,11/1/2000,Sri Lanka
78,12/1/2000,Sri Lanka
78,1/1/2001,Sri Lanka
78,2/1/2001,Sri Lanka
82,3/1/2001,Sri Lanka
82,4/1/2001,Sri Lanka
84,5/1/2001,Sri Lanka
82,6/1/2001,Sri Lanka
82,7/1/2001,Sri Lanka
82,8/1/2001,Sri Lanka
82,9/1/2001,Sri Lanka
81,10/1/2001,Sri Lanka
80,11/1/2001,Sri Lanka
79,12/1/2001,Sri Lanka
79,1/1/2002,Sri Lanka
80,2/1/2002,Sri Lanka
82,3/1/2002,Sri Lanka
82,4/1/2002,Sri Lanka
83,5/1/2002,Sri Lanka
83,6/1/2002,Sri Lanka
83,7/1/2002,Sri Lanka
82,8/1/2002,Sri Lanka
83,9/1/2002,Sri Lanka
80,10/1/2002,Sri Lanka
79,11/1/2002,Sri Lanka
78,12/1/2002,Sri Lanka
78,1/1/2003,Sri Lanka
80,2/1/2003,Sri Lanka
82,3/1/2003,Sri Lanka
83,4/1/2003,Sri Lanka
83,5/1/2003,Sri Lanka
83,6/1/2003,Sri Lanka
82,7/1/2003,Sri Lanka
82,8/1/2003,Sri Lanka
82,9/1/2003,Sri Lanka
81,10/1/2003,Sri Lanka
79,11/1/2003,Sri Lanka
79,12/1/2003,Sri Lanka
80,1/1/2004,Sri Lanka
80,2/1/2004,Sri Lanka
82,3/1/2004,Sri Lanka
83,4/1/2004,Sri Lanka
82,5/1/2004,Sri Lanka
82,6/1/2004,Sri Lanka
82,7/1/2004,Sri Lanka
82,8/1/2004,Sri Lanka
80,9/1/2004,Sri Lanka
80,10/1/2004,Sri Lanka
79,11/1/2004,Sri Lanka
78,12/1/2004,Sri Lanka
78,1/1/2005,Sri Lanka
80,2/1/2005,Sri Lanka
82,3/1/2005,Sri Lanka
82,4/1/2005,Sri Lanka
83,5/1/2005,Sri Lanka
83,6/1/2005,Sri Lanka
82,7/1/2005,Sri Lanka
82,8/1/2005,Sri Lanka
82,9/1/2005,Sri Lanka
81,10/1/2005,Sri Lanka
78,11/1/2005,Sri Lanka
78,12/1/2005,Sri Lanka
77,1/1/2006,Sri Lanka
79,2/1/2006,Sri Lanka
82,3/1/2006,Sri Lanka
83,4/1/2006,Sri Lanka
83,5/1/2006,Sri Lanka
83,6/1/2006,Sri Lanka
83,7/1/2006,Sri Lanka
81,8/1/2006,Sri Lanka
81,9/1/2006,Sri Lanka
80,10/1/2006,Sri Lanka
79,11/1/2006,Sri Lanka
79,12/1/2006,Sri Lanka
78,1/1/2007,Sri Lanka
80,2/1/2007,Sri Lanka
81,3/1/2007,Sri Lanka
82,4/1/2007,Sri Lanka
84,5/1/2007,Sri Lanka
82,6/1/2007,Sri Lanka
82,7/1/2007,Sri Lanka
81,8/1/2007,Sri Lanka
81,9/1/2007,Sri Lanka
80,10/1/2007,Sri Lanka
79,11/1/2007,Sri Lanka
78,12/1/2007,Sri Lanka
78,1/1/2008,Sri Lanka
80,2/1/2008,Sri Lanka
80,3/1/2008,Sri Lanka
81,4/1/2008,Sri Lanka
83,5/1/2008,Sri Lanka
82,6/1/2008,Sri Lanka
82,7/1/2008,Sri Lanka
81,8/1/2008,Sri Lanka
82,9/1/2008,Sri Lanka
81,10/1/2008,Sri Lanka
79,11/1/2008,Sri Lanka
79,12/1/2008,Sri Lanka
78,1/1/2009,Sri Lanka
80,2/1/2009,Sri Lanka
82,3/1/2009,Sri Lanka
83,4/1/2009,Sri Lanka
83,5/1/2009,Sri Lanka
82,6/1/2009,Sri Lanka
83,7/1/2009,Sri Lanka
82,8/1/2009,Sri Lanka
81,9/1/2009,Sri Lanka
81,10/1/2009,Sri Lanka
80,11/1/2009,Sri Lanka
79,12/1/2009,Sri Lanka
79,1/1/2010,Sri Lanka
80,2/1/2010,Sri Lanka
83,3/1/2010,Sri Lanka
84,4/1/2010,Sri Lanka
83,5/1/2010,Sri Lanka
83,6/1/2010,Sri Lanka
82,7/1/2010,Sri Lanka
82,8/1/2010,Sri Lanka
82,9/1/2010,Sri Lanka
82,10/1/2010,Sri Lanka
80,11/1/2010,Sri Lanka
78,12/1/2010,Sri Lanka
77,1/1/2011,Sri Lanka
79,2/1/2011,Sri Lanka
82,3/1/2011,Sri Lanka
82,4/1/2011,Sri Lanka
84,5/1/2011,Sri Lanka
84,6/1/2011,Sri Lanka
83,7/1/2011,Sri Lanka
82,8/1/2011,Sri Lanka
81,9/1/2011,Sri Lanka
82,10/1/2011,Sri Lanka
80,11/1/2011,Sri Lanka
79,12/1/2011,Sri Lanka
79,1/1/2012,Sri Lanka
80,2/1/2012,Sri Lanka
82,3/1/2012,Sri Lanka
83,4/1/2012,Sri Lanka
83,5/1/2012,Sri Lanka
83,6/1/2012,Sri Lanka
83,7/1/2012,Sri Lanka
82,8/1/2012,Sri Lanka
82,9/1/2012,Sri Lanka
80,10/1/2012,Sri Lanka
80,11/1/2012,Sri Lanka
79,12/1/2012,Sri Lanka
78,1/1/2013,Sri Lanka
79,2/1/2013,Sri Lanka
82,3/1/2013,Sri Lanka
84,4/1/2013,Sri Lanka
83,5/1/2013,Sri Lanka
82,6/1/2013,Sri Lanka
81,7/1/2013,Sri Lanka
81,8/1/2013,Sri Lanka
81,9/1/2013,Sri Lanka
82,10/1/2013,Sri Lanka
80,11/1/2013,Sri Lanka
78,12/1/2013,Sri Lanka
78,1/1/2014,Sri Lanka
80,2/1/2014,Sri Lanka
82,3/1/2014,Sri Lanka
83,4/1/2014,Sri Lanka
83,5/1/2014,Sri Lanka
84,6/1/2014,Sri Lanka
83,7/1/2014,Sri Lanka
82,8/1/2014,Sri Lanka
82,9/1/2014,Sri Lanka
81,10/1/2014,Sri Lanka
79,11/1/2014,Sri Lanka
78,12/1/2014,Sri Lanka
79,1/1/2015,Sri Lanka
80,2/1/2015,Sri Lanka
82,3/1/2015,Sri Lanka
82,4/1/2015,Sri Lanka
83,5/1/2015,Sri Lanka
83,6/1/2015,Sri Lanka
83,7/1/2015,Sri Lanka
83,8/1/2015,Sri Lanka
82,9/1/2015,Sri Lanka
81,10/1/2015,Sri Lanka
80,11/1/2015,Sri Lanka
80,12/1/2015,Sri Lanka
30,1/1/1991,Lithuania
24,2/1/1991,Lithuania
35,3/1/1991,Lithuania
44,4/1/1991,Lithuania
50,5/1/1991,Lithuania
58,6/1/1991,Lithuania
64,7/1/1991,Lithuania
64,8/1/1991,Lithuania
56,9/1/1991,Lithuania
45,10/1/1991,Lithuania
38,11/1/1991,Lithuania
30,12/1/1991,Lithuania
31,1/1/1992,Lithuania
31,2/1/1992,Lithuania
37,3/1/1992,Lithuania
41,4/1/1992,Lithuania
55,5/1/1992,Lithuania
63,6/1/1992,Lithuania
65,7/1/1992,Lithuania
66,8/1/1992,Lithuania
55,9/1/1992,Lithuania
39,10/1/1992,Lithuania
35,11/1/1992,Lithuania
31,12/1/1992,Lithuania
30,1/1/1993,Lithuania
29,2/1/1993,Lithuania
32,3/1/1993,Lithuania
45,4/1/1993,Lithuania
60,5/1/1993,Lithuania
57,6/1/1993,Lithuania
61,7/1/1993,Lithuania
59,8/1/1993,Lithuania
49,9/1/1993,Lithuania
44,10/1/1993,Lithuania
25,11/1/1993,Lithuania
31,12/1/1993,Lithuania
31,1/1/1994,Lithuania
18,2/1/1994,Lithuania
32,3/1/1994,Lithuania
47,4/1/1994,Lithuania
51,5/1/1994,Lithuania
57,6/1/1994,Lithuania
68,7/1/1994,Lithuania
64,8/1/1994,Lithuania
57,9/1/1994,Lithuania
43,10/1/1994,Lithuania
35,11/1/1994,Lithuania
30,12/1/1994,Lithuania
25,1/1/1995,Lithuania
34,2/1/1995,Lithuania
36,3/1/1995,Lithuania
45,4/1/1995,Lithuania
53,5/1/1995,Lithuania
63,6/1/1995,Lithuania
64,7/1/1995,Lithuania
63,8/1/1995,Lithuania
54,9/1/1995,Lithuania
48,10/1/1995,Lithuania
31,11/1/1995,Lithuania
20,12/1/1995,Lithuania
